animals_code,name,sex,age,species_code,herd,capture_site,data_source,note,insert_timestamp,commonHerd,coreGYE,Fed
700056A,,"","",1,Targhee,"",Aly Courtemanch Telonics,"",12/4/2019 12:18,Targhee,YES,YES
700057A,,"","",1,Targhee,"",Aly Courtemanch Telonics,"",12/4/2019 12:18,Targhee,YES,YES
700058A,,"","",1,Targhee,"",Aly Courtemanch Telonics,"",12/4/2019 12:18,Targhee,YES,YES
700059A,,"","",1,Targhee,"",Aly Courtemanch Telonics,"",12/4/2019 12:18,Targhee,YES,YES
700060A,,"","",1,Targhee,"",Aly Courtemanch Telonics,"",12/4/2019 12:18,Targhee,YES,YES
700061A,,"","",1,Targhee,"",Aly Courtemanch Telonics,"",12/4/2019 12:18,Targhee,YES,YES
700062A,,"","",1,Targhee,"",Aly Courtemanch Telonics,"",12/4/2019 12:18,Targhee,YES,YES
700063A,,"","",1,Targhee,"",Aly Courtemanch Telonics,"",12/4/2019 12:18,Targhee,YES,YES
ELK_029,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_030,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_031,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_032,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_033,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_059,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_060,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_085,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_088,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_089,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_090,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_368,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_770,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
ELK_920,,"","",1,Upper Green River,Soda Lake,WGFD,"",2020-02-24 12:52:06,Green River,NO,YES
BT10055,,F,7,1,Wall Creek,Wall Creek,"Montana FWP, 2020",Wall Creek WMA; Originally captured on Blacktail; 1st year of 2 year collar; original ScannerID 12,2020-03-31 11:06:14,Madison,YES,NO
Wiggins1,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins2,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins3,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins4,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins5,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins6,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins7,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins8,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins9,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins10,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins11,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins12,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins13,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins14,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins15,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins16,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
Wiggins17,,"","",1,Wiggins Fork,"",Wiggins 15-18 (Gregory Anderson),"",2019-10-30 09:31:01,Wiggins Fork,YES,NO
wigginsVHF001,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF002,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF003,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF004,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF005,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF006,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF007,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF008,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF009,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF010,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF011,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF012,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF013,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF014,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF015,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF016,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF017,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF018,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF019,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF020,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF021,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF022,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF023,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF024,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF025,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF026,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF027,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF028,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF029,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF030,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF031,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF032,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF033,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF034,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHFNA,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF035,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF036,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF037,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF038,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF039,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF040,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF222,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF041,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF042,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF043,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF044,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF045,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF046,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF047,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF048,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF049,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF050,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF051,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF052,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF053,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF054,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF055,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF056,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF057,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF058,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF059,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF060,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF061,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF062,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF063,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF064,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF065,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF066,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF067,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF068,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF069,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF070,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF071,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF072,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF073,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF074,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF075,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF076,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF077,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF078,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF079,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF080,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF081,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF082,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF083,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF084,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
wigginsVHF085,,"","",1,Wiggins Fork,"",Old Wiggins Fork Study (from Doug McWhirter),"",2020-06-10 14:19:42,Wiggins Fork,YES,NO
39989,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39976,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39995,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39985,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39973,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39972,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
41077,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39974,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39994,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39983,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39975,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39991,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39980,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39999,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39982,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39992,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39977,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39981,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39978,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39993,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39979,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
40001,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39984,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39986,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
39996,,F,,1,Cody,"",Avery vectronics,"",2020-10-08 11:02:24,Cody,YES,NO
55,,Female,15,1,Northern,"(551558, 4972300)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
72,,Female,6,1,Northern,"(516807, 4989448)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
64,,Female,8,1,Northern,"(519881, 4986291)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
75,,Female,9,1,Northern,"(532316, 4977006)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
73,,Female,9,1,Northern,"(533319, 4981176)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
63,,Female,6,1,Northern,"(546097, 4979591)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
74,,Female,12,1,Northern,"(532315, 4977132)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
59,,Female,9,1,Northern,"(553669, 4972389)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
70,,Female,15,1,Northern,"(532540, 4975544)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
86,,Female,3,1,Northern,"(544771, 4979577)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
104,,Female,13,1,Northern,"(546740, 4976505)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
56,,Female,7,1,Northern,"(552959, 4975646)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
105,,Female,17,1,Northern,"(563484, 4970707)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
71,,Female,8,1,Northern,"(532874, 4974320)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
87,,Female,11,1,Northern,"(561843, 4981379)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
106,,Female,17,1,Northern,"(546732, 4976537)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
88,,Female,1,1,Northern,"(543123, 4979182)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
107,,Female,16,1,Northern,"(561776, 4974518)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
57,,Female,11,1,Northern,"(545596, 4976421)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
108,,Female,11,1,Northern,"(563087, 4969961)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
58,,Female,,1,Northern,"(561408, 4972715)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
90,,Female,11,1,Northern,"(549154, 4968487)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
91,,Female,15,1,Northern,"(561114, 4969623)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
110,,Female,17,1,Northern,"(556572, 4974476)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
92,,Female,6,1,Northern,"(544733, 4979508)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
111,,Female,10,1,Northern,"(525949, 4984393)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
60,,Female,7,1,Northern,"(558985, 4971965)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
61,,Female,11,1,Northern,"(547732, 4974320)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
93,,Female,7,1,Northern,"(548803, 4970966)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
112,,Female,12,1,Northern,"(553042, 4974146)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
62,,Female,18,1,Northern,"(555130, 4972845)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1101,,Female,11,1,Northern,"(526811, 4982364)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1102,,Female,13,1,Northern,"(520208, 4985375)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1103,,Female,17,1,Northern,"(525134, 4981526)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1104,,Female,5,1,Northern,"(519439, 4986140)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1133,,Female,2,1,Northern,"(524369, 4979510)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1601,,Female,4,1,Northern,"(517199.6, 5011279.5)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1602,,Female,7,1,Northern,"(514491, 5008528.7)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1603,,Female,6,1,Northern,"(509794.4, 4994744.4)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1604,,Female,2,1,Northern,"(514778.1, 5003185.8)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1606,,Female,5,1,Northern,"(516914.4, 5011097.6)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1607,,Female,15,1,Northern,"(515148.6, 5009263.4)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1608,,Female,2,1,Northern,"(515338.3, 4995699.6)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1610,,Female,14,1,Northern,"(514562.2, 5008625.5)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1611,,Female,16,1,Northern,"(513223.1, 5011583.2)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1612,,Female,14,1,Northern,"(508606.9, 4993870.6)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1613,,Female,12,1,Northern,"(512947.1, 4994065.5)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1614,,Female,11,1,Northern,"(514357.4, 4998163.5)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1615,,Female,5,1,Northern,"(523949.5, 4989938.4)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1616,,Female,12,1,Northern,"(514821, 5008373.9)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1617,,Female,11,1,Northern,"(515939.2, 5000722.4)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1618,,Female,17,1,Northern,"(514262.3, 5015567)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1619,,Female,3,1,Northern,"(517061.8, 5010587)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1620,,Female,4,1,Northern,"(517082.3, 5011116.9)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1621,,Female,2,1,Northern,"(515149.9, 5008719.1)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
1622,,Female,6,1,Northern,"(517786.9, 4997705.6)",USU/YNP,,2021-04-15 21:30:34,Northern,YES,NO
